ann_path,x_min,y_min,x_max,y_max
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00001.jpeg.json,534.8858871459961,9.669174194335938,680.3255386352539,279.33985900878906
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00002.jpeg.json,534.566764831543,9.38336181640625,680.2000198364258,278.6065673828125
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00003.jpeg.json,535.0225219726562,8.702804565429688,679.2112426757812,278.4740753173828
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00004.jpeg.json,535.0163955688477,9.258056640625,678.8593978881836,278.626953125
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00005.jpeg.json,535.6877670288086,7.682159423828125,677.3323745727539,279.2535705566406
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00006.jpeg.json,535.3307342529297,7.7132568359375,678.3599395751953,279.3165283203125
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00007.jpeg.json,535.4034805297852,9.811431884765625,679.3236312866211,278.7977600097656
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00008.jpeg.json,535.3108444213867,8.40203857421875,678.6408157348633,278.9625244140625
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00009.jpeg.json,535.6280899047852,8.516159057617188,678.2415390014648,279.5067901611328
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00010.jpeg.json,533.9785614013672,10.138137817382812,680.2680816650391,278.56651306152344
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00011.jpeg.json,535.0092926025391,9.4788818359375,679.0359954833984,278.2763671875
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00012.jpeg.json,535.1691970825195,8.051177978515625,678.5377731323242,278.7359313964844
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00013.jpeg.json,535.7447204589844,8.145050048828125,678.3788757324219,279.0877380371094
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00014.jpeg.json,535.7027053833008,7.918365478515625,678.7959518432617,279.0821838378906
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00015.jpeg.json,536.6086196899414,8.826995849609375,678.4330673217773,279.9685974121094
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00016.jpeg.json,534.764045715332,7.999786376953125,678.7050094604492,278.7551574707031
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00017.jpeg.json,537.5106430053711,8.272872924804688,678.3984146118164,279.9612579345703
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00018.jpeg.json,535.9171981811523,7.916656494140625,678.4856948852539,278.6795959472656
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00019.jpeg.json,536.7681503295898,8.354324340820312,677.8628921508789,279.6468963623047
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00020.jpeg.json,534.7632446289062,8.199813842773438,678.3198852539062,278.2652130126953
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00021.jpeg.json,535.3097229003906,9.685012817382812,677.8086242675781,278.53929138183594
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00022.jpeg.json,534.2176055908203,8.257400512695312,678.5536346435547,278.5692596435547
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_2__35-sentar-levantar-com-dificuldade/ann/00023.jpeg.json,536.9152984619141,8.474197387695312,678.0918426513672,279.7154998779297
