ann_path,x_min,y_min,x_max,y_max
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00107.jpeg.json,1163.0,362.0,1440.0,1002.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00108.jpeg.json,1153.352554321289,354.24981689453125,1441.3194427490234,995.6178588867188
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00109.jpeg.json,1150.7424011230469,345.6500549316406,1445.5183410644531,1004.8381042480469
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00110.jpeg.json,1145.9775085449219,328.4045104980469,1448.0480041503906,1001.2552795410156
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00111.jpeg.json,1139.0,336.0,1448.0,978.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00112.jpeg.json,1129.732162475586,326.9767761230469,1439.984390258789,976.9570617675781
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00113.jpeg.json,1123.749282836914,324.61773681640625,1429.3074798583984,974.6415405273438
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00114.jpeg.json,1117.5083923339844,319.3962097167969,1419.8367004394531,975.2818908691406
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00115.jpeg.json,1102.0,321.0,1450.0,969.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00116.jpeg.json,1112.9426879882812,297.4530029296875,1429.4651489257812,992.28076171875
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00117.jpeg.json,1103.2889404296875,301.2847900390625,1426.7198486328125,984.47119140625
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00118.jpeg.json,1095.9575805664062,300.52593994140625,1417.1902465820312,977.5023803710938
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00119.jpeg.json,1084.0,328.0,1424.0,933.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00120.jpeg.json,1076.778564453125,336.5068664550781,1405.3775634765625,924.0894470214844
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00121.jpeg.json,1065.74169921875,355.70843505859375,1387.803466796875,917.3822631835938
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00122.jpeg.json,1056.9161682128906,358.93914794921875,1348.7465515136719,910.8428344726562
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00123.jpeg.json,1007.0,350.0,1369.0,911.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00124.jpeg.json,998.3220062255859,358.3539733886719,1363.009536743164,906.3326721191406
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00125.jpeg.json,989.383544921875,364.1573791503906,1355.4652099609375,908.6238708496094
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00126.jpeg.json,976.1651000976562,366.2120361328125,1297.4412231445312,900.40234375
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00127.jpeg.json,963.0,350.0,1264.0,905.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00128.jpeg.json,952.3416290283203,343.0568542480469,1245.4777069091797,902.2198791503906
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00129.jpeg.json,944.2796020507812,345.4864196777344,1248.8627319335938,907.8700256347656
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00130.jpeg.json,927.3239440917969,336.8443298339844,1219.9033508300781,903.2877502441406
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00131.jpeg.json,899.0,335.0,1237.0,917.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00132.jpeg.json,885.7890930175781,330.27606201171875,1228.3549499511719,912.5789184570312
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00133.jpeg.json,876.4240570068359,324.5389099121094,1201.6419830322266,910.1145324707031
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00134.jpeg.json,879.2311706542969,331.4033203125,1180.6192932128906,906.0230712890625
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00135.jpeg.json,844.0,316.0,1165.0,915.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00136.jpeg.json,841.3776550292969,312.71832275390625,1149.3747863769531,912.4143676757812
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00137.jpeg.json,830.7823028564453,313.3711242675781,1142.2104949951172,909.4187927246094
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00138.jpeg.json,819.9703674316406,325.39117431640625,1141.4991149902344,924.0971069335938
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00139.jpeg.json,790.0,339.0,1175.0,926.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00140.jpeg.json,787.3553771972656,342.70660400390625,1134.1824645996094,950.8557739257812
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00141.jpeg.json,779.0418243408203,319.1996154785156,1125.9650115966797,960.2073669433594
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00142.jpeg.json,782.2717590332031,319.9996032714844,1123.6486511230469,955.9669494628906
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00143.jpeg.json,740.0,435.0,1131.0,936.0
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00144.jpeg.json,772.9559631347656,393.8295593261719,1085.9684753417969,973.6750793457031
/run/media/eduardo/SSD/Unifall/dataset/T-set/projects/Tset_images/cam_3__3-deitando-nas-cadeiras/ann/00145.jpeg.json,769.6377716064453,398.9787902832031,1085.1041717529297,972.0920104980469
