seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-4,00000001.jpg,1,person,388.0,109.0,434.0,233.0
person-4,00000002.jpg,1,person,386.36,106.24,433.19,231.7
person-4,00000003.jpg,1,person,387.06,105.83,433.02,231.31
person-4,00000004.jpg,1,person,388.17,105.3,433.43,231.08
person-4,00000005.jpg,1,person,389.31,105.78,433.58,230.95
person-4,00000006.jpg,1,person,390.79,106.0,434.49,231.87
person-4,00000007.jpg,1,person,390.88,105.33,434.51,231.48
person-4,00000008.jpg,1,person,391.85,104.79,434.95,231.1
person-4,00000009.jpg,1,person,393.96,104.18,435.41,231.33
person-4,00000010.jpg,1,person,394.36,103.87,434.76,231.25
person-4,00000011.jpg,1,person,396.3,104.31,435.18,231.81
person-4,00000012.jpg,1,person,398.35,104.62,436.31,232.08
person-4,00000013.jpg,1,person,398.51,105.06,436.7,232.26
person-4,00000014.jpg,1,person,398.81,105.53,436.34,232.56
person-4,00000015.jpg,1,person,398.29,105.46,435.82,232.33
person-4,00000016.jpg,1,person,399.51,105.3,437.08,232.82
person-4,00000017.jpg,1,person,399.97,103.92,438.33,230.78
person-4,00000018.jpg,1,person,399.84,104.25,438.26,231.76
person-4,00000019.jpg,1,person,400.5,104.3,439.34,231.32
person-4,00000020.jpg,1,person,400.76,104.15,440.33,231.15
person-4,00000021.jpg,1,person,401.05,103.88,440.79,231.23
person-4,00000022.jpg,1,person,402.66,105.12,442.22,232.24
person-4,00000023.jpg,1,person,403.39,104.87,443.63,232.45
person-4,00000024.jpg,1,person,402.2,105.48,442.11,232.91
person-4,00000025.jpg,1,person,402.74,105.67,443.26,233.37
person-4,00000026.jpg,1,person,402.15,106.18,443.49,233.56
person-4,00000027.jpg,1,person,402.26,106.09,444.01,233.15
person-4,00000028.jpg,1,person,401.19,105.93,443.8,232.89
person-4,00000029.jpg,1,person,400.8,106.63,444.85,233.87
person-4,00000030.jpg,1,person,400.22,106.77,444.99,233.21
person-4,00000031.jpg,1,person,402.2,106.89,447.09,233.94
person-4,00000032.jpg,1,person,399.6,106.55,446.15,233.11
person-4,00000033.jpg,1,person,400.37,107.85,446.01,234.26
person-4,00000034.jpg,1,person,397.76,107.17,444.52,233.13
person-4,00000035.jpg,1,person,398.14,106.72,444.3,232.16
person-4,00000036.jpg,1,person,398.78,107.0,445.24,234.19
person-4,00000037.jpg,1,person,398.08,106.38,444.58,232.34
person-4,00000038.jpg,1,person,397.92,107.2,443.64,233.54
person-4,00000039.jpg,1,person,396.49,106.46,443.5,232.82
person-4,00000040.jpg,1,person,396.55,105.64,443.55,232.0
person-4,00000041.jpg,1,person,398.28,105.84,443.37,232.39
person-4,00000042.jpg,1,person,398.79,106.23,443.95,233.54
person-4,00000043.jpg,1,person,398.6,106.49,444.01,233.18
person-4,00000044.jpg,1,person,397.1,106.93,443.94,233.79
person-4,00000045.jpg,1,person,395.02,106.17,443.72,233.0
person-4,00000046.jpg,1,person,396.1,106.07,443.96,232.78
person-4,00000047.jpg,1,person,394.85,106.71,443.28,232.85
person-4,00000048.jpg,1,person,396.27,105.63,443.5,232.96
person-4,00000049.jpg,1,person,396.98,107.03,443.53,233.14
person-4,00000050.jpg,1,person,397.37,105.92,442.86,232.66
person-4,00000051.jpg,1,person,399.03,106.72,443.23,233.72
person-4,00000052.jpg,1,person,398.94,106.72,441.91,231.98
person-4,00000053.jpg,1,person,399.17,106.88,441.07,233.39
person-4,00000054.jpg,1,person,399.55,106.8,441.48,233.62
person-4,00000055.jpg,1,person,399.44,107.01,441.48,233.78
person-4,00000056.jpg,1,person,400.36,107.28,442.23,234.1
person-4,00000057.jpg,1,person,399.93,107.01,442.43,232.79
person-4,00000058.jpg,1,person,399.94,107.25,442.12,234.4
person-4,00000059.jpg,1,person,399.75,107.63,442.35,234.57
person-4,00000060.jpg,1,person,400.18,107.74,443.64,235.23
person-4,00000061.jpg,1,person,400.76,108.16,443.83,235.33
person-4,00000062.jpg,1,person,399.98,108.48,442.53,235.25
person-4,00000063.jpg,1,person,400.28,108.79,443.32,235.24
person-4,00000064.jpg,1,person,400.16,108.0,443.82,234.44
person-4,00000065.jpg,1,person,401.47,107.91,443.86,233.94
person-4,00000066.jpg,1,person,399.23,108.0,441.69,234.42
person-4,00000067.jpg,1,person,400.51,107.37,442.78,233.77
person-4,00000068.jpg,1,person,400.43,106.81,442.61,233.6
person-4,00000069.jpg,1,person,400.73,106.42,443.87,233.38
person-4,00000070.jpg,1,person,400.48,106.8,443.5,234.39
person-4,00000071.jpg,1,person,398.85,106.26,442.29,232.72
person-4,00000072.jpg,1,person,399.85,106.44,442.3,233.73
person-4,00000073.jpg,1,person,400.35,106.29,443.36,234.02
person-4,00000074.jpg,1,person,400.38,106.18,443.56,233.96
person-4,00000075.jpg,1,person,400.85,106.39,443.52,233.74
person-4,00000076.jpg,1,person,399.03,106.11,442.09,233.82
person-4,00000077.jpg,1,person,398.57,106.63,441.17,233.81
person-4,00000078.jpg,1,person,398.66,106.39,441.35,233.38
person-4,00000079.jpg,1,person,398.55,105.67,441.57,232.61
person-4,00000080.jpg,1,person,398.98,105.44,441.89,232.73
person-4,00000081.jpg,1,person,399.43,105.55,442.27,232.79
person-4,00000082.jpg,1,person,399.37,105.73,442.28,232.56
person-4,00000083.jpg,1,person,398.0,106.32,441.72,233.41
person-4,00000084.jpg,1,person,398.86,106.52,442.03,233.11
person-4,00000085.jpg,1,person,398.54,105.8,442.12,232.64
person-4,00000086.jpg,1,person,399.46,106.52,442.5,233.61
person-4,00000087.jpg,1,person,400.57,105.73,443.39,232.4
person-4,00000088.jpg,1,person,399.89,106.38,443.56,233.63
person-4,00000089.jpg,1,person,399.31,105.61,442.76,231.81
person-4,00000090.jpg,1,person,400.96,105.44,443.27,232.65
person-4,00000091.jpg,1,person,402.04,105.49,444.54,232.63
person-4,00000092.jpg,1,person,402.38,105.77,445.68,232.92
person-4,00000093.jpg,1,person,400.38,106.78,444.45,232.89
person-4,00000094.jpg,1,person,401.0,106.78,443.94,232.83
person-4,00000095.jpg,1,person,401.23,106.71,443.81,232.85
person-4,00000096.jpg,1,person,401.39,106.54,444.26,233.17
person-4,00000097.jpg,1,person,401.48,106.82,444.1,233.01
person-4,00000098.jpg,1,person,401.52,107.77,443.56,233.23
person-4,00000099.jpg,1,person,400.42,106.84,443.54,232.9
person-4,00000100.jpg,1,person,401.88,106.63,444.95,233.35
person-4,00000101.jpg,1,person,399.74,107.16,443.69,233.63
person-4,00000102.jpg,1,person,398.64,107.5,442.66,233.31
person-4,00000103.jpg,1,person,398.33,106.62,442.84,233.23
person-4,00000104.jpg,1,person,399.0,107.0,441.0,234.0
person-4,00000105.jpg,1,person,397.27,106.16,440.85,232.51
person-4,00000106.jpg,1,person,397.22,106.05,441.11,232.63
person-4,00000107.jpg,1,person,397.56,106.01,441.78,233.23
person-4,00000108.jpg,1,person,397.21,105.67,441.63,232.13
person-4,00000109.jpg,1,person,397.42,106.41,441.75,233.31
person-4,00000110.jpg,1,person,398.54,106.3,442.67,232.79
person-4,00000111.jpg,1,person,398.54,104.27,443.35,231.04
person-4,00000112.jpg,1,person,399.72,104.48,444.2,231.85
person-4,00000113.jpg,1,person,399.73,104.52,444.64,231.87
person-4,00000114.jpg,1,person,398.89,105.37,444.08,232.37
person-4,00000115.jpg,1,person,398.71,105.69,443.77,232.15
person-4,00000116.jpg,1,person,399.3,104.39,444.14,230.27
person-4,00000117.jpg,1,person,400.13,103.95,444.53,229.6
person-4,00000118.jpg,1,person,399.95,104.23,444.37,229.37
person-4,00000119.jpg,1,person,399.56,104.32,444.26,229.7
person-4,00000120.jpg,1,person,399.84,104.25,443.57,229.35
person-4,00000121.jpg,1,person,400.94,105.39,443.78,231.08
person-4,00000122.jpg,1,person,401.32,104.78,445.0,232.04
person-4,00000123.jpg,1,person,401.65,104.65,445.4,231.7
person-4,00000124.jpg,1,person,401.78,105.09,445.24,231.86
person-4,00000125.jpg,1,person,400.92,105.59,444.17,232.61
person-4,00000126.jpg,1,person,400.8,105.37,443.8,232.19
person-4,00000127.jpg,1,person,400.69,106.13,443.34,232.48
person-4,00000128.jpg,1,person,400.18,105.59,443.08,232.4
person-4,00000129.jpg,1,person,399.72,106.41,442.28,232.55
person-4,00000130.jpg,1,person,399.78,106.3,442.42,232.69
person-4,00000131.jpg,1,person,398.98,105.91,442.03,232.44
person-4,00000132.jpg,1,person,398.38,106.4,441.26,232.89
person-4,00000133.jpg,1,person,399.0,105.24,441.42,232.31
person-4,00000134.jpg,1,person,399.39,105.45,441.25,231.84
person-4,00000135.jpg,1,person,400.0,105.39,441.32,231.95
person-4,00000136.jpg,1,person,401.56,104.47,442.12,231.62
person-4,00000137.jpg,1,person,400.29,104.63,440.65,231.1
person-4,00000138.jpg,1,person,401.64,103.97,440.73,231.01
person-4,00000139.jpg,1,person,400.3,104.27,438.39,230.62
person-4,00000140.jpg,1,person,402.52,103.55,440.06,230.73
person-4,00000141.jpg,1,person,406.24,103.02,442.38,230.39
person-4,00000142.jpg,1,person,406.19,103.53,441.87,230.51
person-4,00000143.jpg,1,person,404.09,104.45,439.65,232.04
person-4,00000144.jpg,1,person,403.67,104.91,438.64,231.12
person-4,00000145.jpg,1,person,403.88,104.6,439.0,230.49
person-4,00000146.jpg,1,person,407.7,104.19,441.11,231.06
person-4,00000147.jpg,1,person,404.83,104.77,439.48,231.9
