seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-13,00000001.jpg,1,person,598.0,370.0,698.0,596.0
person-13,00000002.jpg,1,person,599.16,372.86,693.7,599.84
person-13,00000003.jpg,1,person,601.3,375.25,694.52,599.52
person-13,00000004.jpg,1,person,604.18,377.32,697.55,600.08
person-13,00000005.jpg,1,person,606.97,377.91,701.15,599.41
person-13,00000006.jpg,1,person,609.77,376.92,704.46,596.9
person-13,00000007.jpg,1,person,608.75,377.07,704.93,596.12
person-13,00000008.jpg,1,person,612.75,375.0,708.96,594.94
person-13,00000009.jpg,1,person,614.21,373.2,713.71,593.72
person-13,00000010.jpg,1,person,616.5,369.85,717.66,590.48
person-13,00000011.jpg,1,person,624.35,366.38,721.77,588.69
person-13,00000012.jpg,1,person,628.01,363.72,721.44,587.03
person-13,00000013.jpg,1,person,640.66,361.97,720.61,581.59
person-13,00000014.jpg,1,person,640.21,359.65,719.66,577.4
person-13,00000015.jpg,1,person,645.91,355.55,721.39,574.3
person-13,00000016.jpg,1,person,659.29,353.91,723.88,569.68
person-13,00000017.jpg,1,person,656.86,349.72,729.75,568.62
person-13,00000018.jpg,1,person,659.27,350.4,729.89,566.84
person-13,00000019.jpg,1,person,666.29,342.94,735.49,560.87
person-13,00000020.jpg,1,person,668.17,336.14,743.52,552.51
person-13,00000021.jpg,1,person,672.61,326.52,752.38,546.36
person-13,00000022.jpg,1,person,675.28,319.26,761.92,543.74
person-13,00000023.jpg,1,person,675.89,318.52,766.33,544.4
person-13,00000024.jpg,1,person,679.21,317.48,771.8,540.68
person-13,00000025.jpg,1,person,669.78,319.58,765.31,539.15
person-13,00000026.jpg,1,person,660.51,323.6,756.27,542.6
person-13,00000027.jpg,1,person,661.97,330.28,753.59,546.98
person-13,00000028.jpg,1,person,662.3,336.18,753.89,550.48
person-13,00000029.jpg,1,person,662.74,336.81,754.11,550.44
person-13,00000030.jpg,1,person,664.11,339.47,755.76,552.04
person-13,00000031.jpg,1,person,667.29,340.09,758.27,552.21
person-13,00000032.jpg,1,person,686.04,339.43,763.65,546.44
person-13,00000033.jpg,1,person,687.28,334.59,770.02,547.52
person-13,00000034.jpg,1,person,701.31,325.73,776.59,540.72
person-13,00000035.jpg,1,person,701.21,324.06,775.9,538.48
person-13,00000036.jpg,1,person,708.18,317.5,783.59,527.12
person-13,00000037.jpg,1,person,711.15,309.18,791.91,519.95
person-13,00000038.jpg,1,person,711.35,304.81,793.91,515.77
person-13,00000039.jpg,1,person,720.38,297.55,801.9,504.88
person-13,00000040.jpg,1,person,722.5,295.73,808.83,503.71
person-13,00000041.jpg,1,person,725.91,295.85,811.69,503.9
person-13,00000042.jpg,1,person,723.2,301.99,816.28,513.09
person-13,00000043.jpg,1,person,730.02,307.86,822.17,513.16
person-13,00000044.jpg,1,person,731.67,311.0,826.02,514.24
person-13,00000045.jpg,1,person,729.2,312.55,830.51,514.61
person-13,00000046.jpg,1,person,732.36,311.01,835.87,513.33
person-13,00000047.jpg,1,person,727.23,308.1,834.05,515.89
person-13,00000048.jpg,1,person,736.2,308.38,839.26,515.18
person-13,00000049.jpg,1,person,740.72,306.17,844.14,516.72
person-13,00000050.jpg,1,person,747.91,304.72,844.59,517.97
person-13,00000051.jpg,1,person,751.47,307.52,845.63,520.11
person-13,00000052.jpg,1,person,761.1,311.33,846.75,524.43
person-13,00000053.jpg,1,person,762.57,308.58,849.56,521.85
person-13,00000054.jpg,1,person,760.66,311.77,853.12,524.72
