seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-17,00000001.jpg,1,person,639.0,360.0,728.0,535.0
person-17,00000002.jpg,1,person,637.66,359.16,724.75,530.95
person-17,00000003.jpg,1,person,637.78,360.31,727.07,531.66
person-17,00000004.jpg,1,person,637.8,360.29,725.9,532.53
person-17,00000005.jpg,1,person,637.68,360.6,726.06,532.26
person-17,00000006.jpg,1,person,637.71,360.59,726.12,532.28
person-17,00000007.jpg,1,person,637.75,360.52,726.13,532.28
person-17,00000008.jpg,1,person,637.77,360.62,726.33,532.16
person-17,00000009.jpg,1,person,637.9,360.66,726.5,532.11
person-17,00000010.jpg,1,person,638.06,360.75,726.72,532.12
person-17,00000011.jpg,1,person,638.36,360.94,727.26,532.33
person-17,00000012.jpg,1,person,638.18,359.34,725.93,531.2
person-17,00000013.jpg,1,person,637.99,360.03,725.97,531.64
person-17,00000014.jpg,1,person,639.13,361.26,727.04,532.07
person-17,00000015.jpg,1,person,638.54,360.19,725.98,531.9
person-17,00000016.jpg,1,person,639.05,360.53,726.75,531.71
person-17,00000017.jpg,1,person,638.9,360.99,726.07,531.94
person-17,00000018.jpg,1,person,639.32,361.88,726.84,532.21
person-17,00000019.jpg,1,person,638.91,360.19,726.03,531.69
person-17,00000020.jpg,1,person,638.85,361.8,726.38,532.28
person-17,00000021.jpg,1,person,638.47,360.67,725.72,531.72
person-17,00000022.jpg,1,person,638.79,360.8,726.23,532.19
person-17,00000023.jpg,1,person,638.47,360.64,725.92,531.97
person-17,00000024.jpg,1,person,638.19,360.39,725.62,531.75
person-17,00000025.jpg,1,person,638.0,360.31,726.65,531.25
person-17,00000026.jpg,1,person,637.37,362.17,725.8,532.06
person-17,00000027.jpg,1,person,637.61,361.05,726.48,531.04
person-17,00000028.jpg,1,person,637.13,361.73,726.46,531.84
person-17,00000029.jpg,1,person,637.4,362.07,726.73,532.03
person-17,00000030.jpg,1,person,637.79,362.52,726.45,531.48
person-17,00000031.jpg,1,person,637.64,362.2,725.82,531.06
person-17,00000032.jpg,1,person,637.65,362.56,725.78,531.65
person-17,00000033.jpg,1,person,638.03,363.28,719.29,531.75
person-17,00000034.jpg,1,person,638.44,361.91,719.89,531.59
person-17,00000035.jpg,1,person,638.23,361.52,720.48,531.66
person-17,00000036.jpg,1,person,638.55,361.43,725.16,531.13
person-17,00000037.jpg,1,person,638.48,363.45,724.82,531.36
person-17,00000038.jpg,1,person,638.52,362.12,723.49,531.64
person-17,00000039.jpg,1,person,637.9,361.57,729.98,532.17
person-17,00000040.jpg,1,person,638.05,361.16,730.22,532.33
person-17,00000041.jpg,1,person,637.14,360.82,731.31,532.24
person-17,00000042.jpg,1,person,638.6,364.52,740.16,535.14
person-17,00000043.jpg,1,person,638.81,365.8,742.59,535.7
person-17,00000044.jpg,1,person,638.74,365.02,742.93,534.84
person-17,00000045.jpg,1,person,642.2,363.68,752.42,540.86
person-17,00000046.jpg,1,person,639.46,365.52,751.17,540.04
person-17,00000047.jpg,1,person,640.03,369.28,750.81,540.83
person-17,00000048.jpg,1,person,638.72,370.72,750.26,540.29
person-17,00000049.jpg,1,person,643.52,399.17,757.29,541.83
person-17,00000050.jpg,1,person,643.55,398.32,758.28,541.21
person-17,00000051.jpg,1,person,642.03,403.06,771.14,542.64
person-17,00000052.jpg,1,person,642.1,403.8,770.0,541.9
person-17,00000053.jpg,1,person,642.1,402.68,767.34,541.55
person-17,00000054.jpg,1,person,641.65,402.35,765.51,541.34
person-17,00000055.jpg,1,person,641.78,401.72,764.95,541.44
person-17,00000056.jpg,1,person,641.55,401.34,764.75,541.21
person-17,00000057.jpg,1,person,640.78,401.84,765.1,541.81
person-17,00000058.jpg,1,person,640.91,401.42,764.45,541.37
person-17,00000059.jpg,1,person,639.51,402.5,763.62,542.31
person-17,00000060.jpg,1,person,639.92,402.67,763.82,541.72
person-17,00000061.jpg,1,person,639.62,402.34,763.92,541.53
person-17,00000062.jpg,1,person,637.91,402.28,764.04,541.91
person-17,00000063.jpg,1,person,638.8,402.31,763.66,541.19
person-17,00000064.jpg,1,person,637.23,402.24,763.19,541.9
person-17,00000065.jpg,1,person,637.13,402.21,763.26,541.26
person-17,00000066.jpg,1,person,634.35,402.27,763.52,541.95
person-17,00000067.jpg,1,person,635.26,401.52,762.69,541.47
person-17,00000068.jpg,1,person,634.61,402.24,762.93,542.87
person-17,00000069.jpg,1,person,634.32,402.41,760.93,541.76
person-17,00000070.jpg,1,person,633.95,402.35,760.05,541.83
person-17,00000071.jpg,1,person,632.21,402.17,758.95,541.68
person-17,00000072.jpg,1,person,631.76,402.39,757.74,542.08
person-17,00000073.jpg,1,person,631.92,402.47,757.04,541.8
person-17,00000074.jpg,1,person,631.27,403.53,758.08,541.78
person-17,00000075.jpg,1,person,631.21,403.74,757.25,541.14
person-17,00000076.jpg,1,person,630.44,404.41,758.53,541.47
person-17,00000077.jpg,1,person,630.92,405.13,759.12,540.46
person-17,00000078.jpg,1,person,628.84,405.77,758.99,540.83
person-17,00000079.jpg,1,person,626.78,408.26,769.17,540.38
person-17,00000080.jpg,1,person,627.45,407.32,765.16,540.65
person-17,00000081.jpg,1,person,627.56,407.92,765.91,540.56
person-17,00000082.jpg,1,person,636.36,405.26,779.42,541.96
person-17,00000083.jpg,1,person,636.04,405.03,778.29,542.68
person-17,00000084.jpg,1,person,635.31,405.37,777.5,542.9
person-17,00000085.jpg,1,person,665.13,399.81,787.22,543.05
person-17,00000086.jpg,1,person,664.95,400.83,794.16,542.98
person-17,00000087.jpg,1,person,663.78,400.03,786.31,542.88
person-17,00000088.jpg,1,person,695.74,396.53,790.09,545.71
person-17,00000089.jpg,1,person,692.95,393.83,785.51,545.24
person-17,00000090.jpg,1,person,700.59,391.72,786.14,550.85
person-17,00000091.jpg,1,person,701.26,391.61,787.9,550.63
person-17,00000092.jpg,1,person,703.59,389.62,788.28,555.11
person-17,00000093.jpg,1,person,706.22,388.4,790.42,560.54
person-17,00000094.jpg,1,person,707.18,388.53,791.5,560.17
person-17,00000095.jpg,1,person,707.97,388.18,792.88,560.76
person-17,00000096.jpg,1,person,709.6,389.32,794.56,561.64
person-17,00000097.jpg,1,person,709.54,389.53,795.75,562.62
person-17,00000098.jpg,1,person,710.47,390.48,796.96,564.9
person-17,00000099.jpg,1,person,711.12,390.23,798.02,564.2
person-17,00000100.jpg,1,person,712.84,389.65,797.92,576.01
person-17,00000101.jpg,1,person,712.87,391.15,800.61,579.33
person-17,00000102.jpg,1,person,712.0,392.0,802.0,582.0
person-17,00000103.jpg,1,person,712.31,396.09,803.78,577.31
person-17,00000104.jpg,1,person,713.03,397.17,803.59,577.73
person-17,00000105.jpg,1,person,713.92,397.11,804.23,578.09
person-17,00000106.jpg,1,person,712.94,396.17,802.9,576.81
person-17,00000107.jpg,1,person,713.98,398.6,797.34,588.05
person-17,00000108.jpg,1,person,711.42,398.93,794.55,594.23
person-17,00000109.jpg,1,person,709.89,398.53,792.78,594.88
person-17,00000110.jpg,1,person,709.58,399.04,793.24,594.77
person-17,00000111.jpg,1,person,709.67,400.54,789.86,597.13
person-17,00000112.jpg,1,person,701.96,390.1,761.96,595.55
person-17,00000113.jpg,1,person,702.8,390.51,761.44,594.74
person-17,00000114.jpg,1,person,695.66,384.68,755.7,596.13
person-17,00000115.jpg,1,person,696.6,384.05,753.67,595.62
person-17,00000116.jpg,1,person,686.83,388.95,753.05,596.49
person-17,00000117.jpg,1,person,688.87,388.77,749.81,595.05
person-17,00000118.jpg,1,person,688.69,387.13,749.94,595.9
person-17,00000119.jpg,1,person,666.31,395.79,742.64,595.46
person-17,00000120.jpg,1,person,662.93,395.45,741.84,596.43
person-17,00000121.jpg,1,person,663.43,395.19,742.02,596.55
person-17,00000122.jpg,1,person,668.61,396.25,735.57,597.29
person-17,00000123.jpg,1,person,666.32,397.77,734.6,597.2
person-17,00000124.jpg,1,person,636.53,379.08,730.19,612.03
person-17,00000125.jpg,1,person,623.95,362.06,727.7,608.54
person-17,00000126.jpg,1,person,613.46,379.67,718.41,614.47
person-17,00000127.jpg,1,person,613.88,378.69,719.19,613.16
person-17,00000128.jpg,1,person,609.46,386.61,716.83,616.2
person-17,00000129.jpg,1,person,609.88,381.22,716.58,614.43
person-17,00000130.jpg,1,person,616.4,406.29,708.43,618.37
person-17,00000131.jpg,1,person,617.17,409.0,711.68,618.72
person-17,00000132.jpg,1,person,616.43,423.43,711.34,618.28
person-17,00000133.jpg,1,person,617.18,444.21,712.19,617.56
person-17,00000134.jpg,1,person,616.28,446.52,710.02,617.45
person-17,00000135.jpg,1,person,616.51,453.05,711.14,616.67
person-17,00000136.jpg,1,person,612.2,445.47,713.35,617.0
person-17,00000137.jpg,1,person,609.06,448.67,709.3,616.56
person-17,00000138.jpg,1,person,609.41,437.03,711.9,616.88
person-17,00000139.jpg,1,person,607.49,403.8,706.38,614.13
person-17,00000140.jpg,1,person,607.38,410.92,707.91,612.33
person-17,00000141.jpg,1,person,609.97,400.77,707.13,614.1
person-17,00000142.jpg,1,person,600.57,450.85,710.15,615.6
person-17,00000143.jpg,1,person,601.23,456.29,708.77,616.1
person-17,00000144.jpg,1,person,601.28,451.44,710.09,617.7
person-17,00000145.jpg,1,person,610.05,419.51,708.68,615.7
person-17,00000146.jpg,1,person,611.57,430.51,709.42,615.74
person-17,00000147.jpg,1,person,610.91,421.89,711.05,615.95
person-17,00000148.jpg,1,person,613.82,391.03,705.14,616.92
person-17,00000149.jpg,1,person,614.67,388.82,706.4,617.62
person-17,00000150.jpg,1,person,614.25,389.14,706.57,616.49
person-17,00000151.jpg,1,person,609.87,376.71,700.43,613.86
person-17,00000152.jpg,1,person,607.53,372.94,700.46,614.6
person-17,00000153.jpg,1,person,607.53,366.9,701.07,615.14
