seq_label,img_name,confidence,class,x_min,y_min,x_max,y_max
person-6,00000001.jpg,1,person,706.0,165.0,844.0,572.0
person-6,00000002.jpg,1,person,695.27,163.96,857.64,567.57
person-6,00000003.jpg,1,person,696.67,164.5,859.28,568.48
person-6,00000004.jpg,1,person,684.03,164.53,870.09,565.1
person-6,00000005.jpg,1,person,656.26,159.57,880.25,568.56
person-6,00000006.jpg,1,person,659.54,166.48,888.88,567.18
person-6,00000007.jpg,1,person,659.94,168.35,896.02,566.7
person-6,00000008.jpg,1,person,660.18,166.8,894.93,566.5
person-6,00000009.jpg,1,person,666.78,170.35,900.76,562.78
person-6,00000010.jpg,1,person,674.85,158.95,902.77,559.57
person-6,00000011.jpg,1,person,681.04,162.2,909.6,551.7
person-6,00000012.jpg,1,person,692.35,153.27,911.16,543.48
person-6,00000013.jpg,1,person,692.79,150.17,912.07,542.92
person-6,00000014.jpg,1,person,706.35,142.11,907.78,536.8
person-6,00000015.jpg,1,person,725.81,139.81,901.94,533.36
person-6,00000016.jpg,1,person,746.06,133.4,887.95,525.84
person-6,00000017.jpg,1,person,746.8,129.94,880.7,516.75
person-6,00000018.jpg,1,person,748.05,130.25,880.17,520.53
person-6,00000019.jpg,1,person,750.74,126.11,868.76,513.53
person-6,00000020.jpg,1,person,753.1,127.39,857.81,510.47
person-6,00000021.jpg,1,person,730.4,132.53,850.84,506.24
person-6,00000022.jpg,1,person,717.53,139.72,843.18,508.51
person-6,00000023.jpg,1,person,714.54,137.12,844.58,507.27
person-6,00000024.jpg,1,person,713.02,144.69,847.58,508.71
person-6,00000025.jpg,1,person,717.4,143.41,839.56,503.23
person-6,00000026.jpg,1,person,718.17,143.89,821.81,498.14
person-6,00000027.jpg,1,person,714.22,141.81,816.8,497.44
person-6,00000028.jpg,1,person,711.83,143.8,810.9,496.53
person-6,00000029.jpg,1,person,709.3,141.96,815.25,496.64
person-6,00000030.jpg,1,person,695.89,143.53,803.31,491.18
person-6,00000031.jpg,1,person,680.32,143.92,798.38,486.95
person-6,00000032.jpg,1,person,669.05,143.3,797.39,483.37
person-6,00000033.jpg,1,person,669.62,145.86,797.52,483.06
person-6,00000034.jpg,1,person,656.12,146.87,792.92,481.48
person-6,00000035.jpg,1,person,644.1,147.41,787.42,479.01
person-6,00000036.jpg,1,person,636.75,147.54,780.69,474.63
person-6,00000037.jpg,1,person,636.53,149.81,771.11,470.91
person-6,00000038.jpg,1,person,636.04,152.97,770.99,471.14
person-6,00000039.jpg,1,person,632.98,152.28,769.34,466.44
person-6,00000040.jpg,1,person,626.04,155.54,762.64,465.17
person-6,00000041.jpg,1,person,623.44,155.43,756.19,463.04
person-6,00000042.jpg,1,person,621.32,153.26,739.88,461.8
person-6,00000043.jpg,1,person,620.4,153.34,741.92,464.17
person-6,00000044.jpg,1,person,617.01,152.27,734.75,460.22
person-6,00000045.jpg,1,person,614.29,153.36,719.37,463.59
person-6,00000046.jpg,1,person,608.46,157.16,707.71,467.5
person-6,00000047.jpg,1,person,608.55,164.33,697.82,471.52
person-6,00000048.jpg,1,person,609.38,163.4,699.61,470.68
person-6,00000049.jpg,1,person,608.91,175.56,695.35,482.5
person-6,00000050.jpg,1,person,607.71,184.96,694.24,490.69
person-6,00000051.jpg,1,person,603.63,185.0,692.85,489.82
person-6,00000052.jpg,1,person,600.87,186.83,687.1,491.02
person-6,00000053.jpg,1,person,602.3,188.98,687.48,490.47
person-6,00000054.jpg,1,person,596.09,185.24,683.33,477.52
person-6,00000055.jpg,1,person,582.75,183.66,673.28,469.87
person-6,00000056.jpg,1,person,580.46,182.22,671.59,465.73
person-6,00000057.jpg,1,person,576.6,178.12,670.1,465.64
person-6,00000058.jpg,1,person,574.7,177.65,668.85,464.44
person-6,00000059.jpg,1,person,562.75,167.72,661.71,456.59
person-6,00000060.jpg,1,person,551.35,154.87,649.74,441.34
person-6,00000061.jpg,1,person,540.69,141.15,632.64,427.57
person-6,00000062.jpg,1,person,526.79,133.08,624.27,419.17
person-6,00000063.jpg,1,person,527.9,132.4,623.66,419.5
person-6,00000064.jpg,1,person,513.45,128.58,620.24,416.52
person-6,00000065.jpg,1,person,499.29,128.9,615.76,412.94
person-6,00000066.jpg,1,person,492.1,127.8,613.52,408.61
person-6,00000067.jpg,1,person,489.26,116.53,613.57,398.43
person-6,00000068.jpg,1,person,489.17,116.17,613.26,397.89
person-6,00000069.jpg,1,person,483.16,107.78,610.99,388.43
person-6,00000070.jpg,1,person,479.15,103.89,607.9,384.69
person-6,00000071.jpg,1,person,474.38,101.45,604.02,382.73
person-6,00000072.jpg,1,person,460.06,101.09,591.5,382.7
person-6,00000073.jpg,1,person,461.8,100.84,592.83,382.82
person-6,00000074.jpg,1,person,447.79,107.94,569.21,387.4
person-6,00000075.jpg,1,person,426.24,112.49,538.61,395.84
person-6,00000076.jpg,1,person,419.6,120.89,521.66,401.48
person-6,00000077.jpg,1,person,412.75,129.43,513.55,405.6
person-6,00000078.jpg,1,person,404.64,129.55,512.84,405.27
person-6,00000079.jpg,1,person,405.7,134.41,504.42,413.68
person-6,00000080.jpg,1,person,400.56,140.95,496.55,420.12
person-6,00000081.jpg,1,person,393.79,145.77,494.1,423.73
person-6,00000082.jpg,1,person,407.9,151.45,496.45,426.27
person-6,00000083.jpg,1,person,404.54,151.95,497.25,426.61
person-6,00000084.jpg,1,person,425.36,155.27,513.19,426.4
person-6,00000085.jpg,1,person,441.36,152.79,528.0,424.45
person-6,00000086.jpg,1,person,451.01,155.33,538.72,422.24
person-6,00000087.jpg,1,person,463.14,150.26,546.83,421.98
person-6,00000088.jpg,1,person,464.8,151.89,545.19,422.98
person-6,00000089.jpg,1,person,467.32,140.58,544.74,420.79
person-6,00000090.jpg,1,person,469.47,134.19,542.47,413.64
person-6,00000091.jpg,1,person,467.68,127.14,545.7,406.99
person-6,00000092.jpg,1,person,464.05,122.25,545.77,404.2
person-6,00000093.jpg,1,person,464.35,124.28,545.9,403.63
person-6,00000094.jpg,1,person,448.2,132.54,536.51,409.06
person-6,00000095.jpg,1,person,439.21,138.09,530.02,416.28
person-6,00000096.jpg,1,person,427.59,142.41,527.05,420.94
person-6,00000097.jpg,1,person,403.13,145.69,516.36,422.51
person-6,00000098.jpg,1,person,402.42,146.47,518.1,421.67
person-6,00000099.jpg,1,person,382.53,144.2,507.41,420.67
person-6,00000100.jpg,1,person,367.03,147.02,503.79,423.66
person-6,00000101.jpg,1,person,353.88,155.15,498.24,427.82
person-6,00000102.jpg,1,person,347.05,159.81,495.08,432.8
person-6,00000103.jpg,1,person,349.26,157.96,496.17,432.73
person-6,00000104.jpg,1,person,342.1,161.63,499.21,433.46
person-6,00000105.jpg,1,person,336.65,161.67,499.63,432.3
person-6,00000106.jpg,1,person,334.65,165.3,498.65,436.69
person-6,00000107.jpg,1,person,337.0,167.0,493.0,447.0
person-6,00000108.jpg,1,person,335.78,166.95,490.04,443.13
person-6,00000109.jpg,1,person,332.57,164.82,476.15,442.99
person-6,00000110.jpg,1,person,338.08,148.3,468.63,429.66
person-6,00000111.jpg,1,person,336.82,132.98,453.83,421.32
person-6,00000112.jpg,1,person,333.24,125.28,433.69,414.45
person-6,00000113.jpg,1,person,333.62,126.53,432.67,416.24
person-6,00000114.jpg,1,person,329.29,124.25,427.97,416.67
person-6,00000115.jpg,1,person,328.12,123.0,429.97,419.04
person-6,00000116.jpg,1,person,326.96,122.25,434.88,420.15
person-6,00000117.jpg,1,person,324.08,129.05,438.27,429.19
person-6,00000118.jpg,1,person,322.29,129.27,437.58,427.45
person-6,00000119.jpg,1,person,320.58,136.23,437.38,436.17
person-6,00000120.jpg,1,person,319.54,143.32,437.07,444.98
person-6,00000121.jpg,1,person,314.17,151.06,433.07,454.84
person-6,00000122.jpg,1,person,313.86,158.75,426.24,462.35
person-6,00000123.jpg,1,person,312.22,159.44,425.61,461.43
person-6,00000124.jpg,1,person,321.58,166.48,424.09,474.63
person-6,00000125.jpg,1,person,324.65,175.08,420.57,482.55
person-6,00000126.jpg,1,person,328.78,176.68,425.26,485.56
person-6,00000127.jpg,1,person,342.96,167.76,443.31,482.14
person-6,00000128.jpg,1,person,345.14,170.25,444.41,482.67
person-6,00000129.jpg,1,person,350.82,168.1,455.32,486.25
person-6,00000130.jpg,1,person,346.15,168.2,461.72,491.84
person-6,00000131.jpg,1,person,350.71,163.7,475.97,489.61
person-6,00000132.jpg,1,person,350.17,163.61,476.3,487.35
person-6,00000133.jpg,1,person,354.86,158.64,486.03,488.01
person-6,00000134.jpg,1,person,361.98,153.53,492.13,481.21
person-6,00000135.jpg,1,person,367.8,149.03,498.38,476.04
person-6,00000136.jpg,1,person,367.79,142.66,498.37,470.13
person-6,00000137.jpg,1,person,366.43,143.76,499.19,471.81
person-6,00000138.jpg,1,person,364.97,134.75,492.62,465.47
person-6,00000139.jpg,1,person,362.81,126.63,486.54,458.32
person-6,00000140.jpg,1,person,357.56,123.14,473.99,462.43
person-6,00000141.jpg,1,person,348.18,119.69,462.82,460.51
person-6,00000142.jpg,1,person,349.48,119.81,463.07,460.81
person-6,00000143.jpg,1,person,336.59,113.79,450.87,465.38
person-6,00000144.jpg,1,person,321.55,109.63,435.61,469.48
person-6,00000145.jpg,1,person,309.98,109.95,426.4,478.05
person-6,00000146.jpg,1,person,293.41,111.66,412.74,487.39
person-6,00000147.jpg,1,person,295.37,112.38,412.02,483.65
person-6,00000148.jpg,1,person,280.71,115.3,403.49,492.45
person-6,00000149.jpg,1,person,270.77,114.77,399.82,489.66
person-6,00000150.jpg,1,person,260.18,112.11,394.64,490.69
person-6,00000151.jpg,1,person,251.38,111.87,391.94,492.11
person-6,00000152.jpg,1,person,250.7,112.34,392.38,493.3
person-6,00000153.jpg,1,person,244.96,113.72,391.94,497.51
person-6,00000154.jpg,1,person,241.35,116.19,392.59,498.81
person-6,00000155.jpg,1,person,242.75,118.98,392.44,506.25
person-6,00000156.jpg,1,person,243.08,122.43,393.48,511.45
person-6,00000157.jpg,1,person,242.35,122.33,392.06,509.33
person-6,00000158.jpg,1,person,242.85,126.13,390.41,526.13
person-6,00000159.jpg,1,person,243.66,130.63,389.9,546.56
person-6,00000160.jpg,1,person,243.96,135.64,386.49,563.27
person-6,00000161.jpg,1,person,246.39,138.93,387.11,565.15
person-6,00000162.jpg,1,person,245.0,140.34,385.51,564.89
person-6,00000163.jpg,1,person,247.86,140.85,388.08,566.01
person-6,00000164.jpg,1,person,250.92,142.14,390.5,565.86
person-6,00000165.jpg,1,person,245.71,144.21,383.59,570.18
person-6,00000166.jpg,1,person,245.5,141.94,380.54,570.07
person-6,00000167.jpg,1,person,244.95,142.46,381.66,569.82
person-6,00000168.jpg,1,person,249.04,136.71,381.46,567.71
person-6,00000169.jpg,1,person,252.43,124.22,383.57,560.01
person-6,00000170.jpg,1,person,258.97,111.89,394.36,551.82
person-6,00000171.jpg,1,person,264.26,108.73,414.54,547.67
person-6,00000172.jpg,1,person,263.4,106.9,415.1,546.04
person-6,00000173.jpg,1,person,267.26,104.81,435.58,544.26
person-6,00000174.jpg,1,person,271.97,104.07,457.49,537.07
person-6,00000175.jpg,1,person,275.73,102.54,483.93,532.6
person-6,00000176.jpg,1,person,280.32,108.45,493.62,535.42
person-6,00000177.jpg,1,person,283.31,105.67,495.83,538.95
person-6,00000178.jpg,1,person,285.28,109.28,504.41,539.07
person-6,00000179.jpg,1,person,290.61,108.91,510.11,537.84
person-6,00000180.jpg,1,person,290.45,107.67,515.46,531.5
person-6,00000181.jpg,1,person,292.98,106.34,515.32,531.98
person-6,00000182.jpg,1,person,291.89,105.42,515.19,531.44
person-6,00000183.jpg,1,person,295.31,109.86,518.72,534.75
person-6,00000184.jpg,1,person,300.59,113.33,520.3,535.99
person-6,00000185.jpg,1,person,311.27,108.37,522.16,532.98
person-6,00000186.jpg,1,person,317.42,103.6,526.43,526.72
person-6,00000187.jpg,1,person,318.35,102.13,526.8,527.19
person-6,00000188.jpg,1,person,333.08,98.27,529.24,525.29
person-6,00000189.jpg,1,person,347.54,95.21,531.3,520.77
person-6,00000190.jpg,1,person,359.14,90.66,529.73,515.98
person-6,00000191.jpg,1,person,371.13,85.54,528.24,519.06
person-6,00000192.jpg,1,person,370.08,85.25,528.49,523.63
person-6,00000193.jpg,1,person,380.05,80.63,531.52,521.34
person-6,00000194.jpg,1,person,383.06,81.21,541.28,522.52
person-6,00000195.jpg,1,person,381.32,74.32,556.55,527.27
person-6,00000196.jpg,1,person,378.96,71.0,564.23,526.06
person-6,00000197.jpg,1,person,378.77,72.64,563.09,525.04
person-6,00000198.jpg,1,person,376.87,69.97,564.22,528.8
person-6,00000199.jpg,1,person,370.74,70.71,561.06,531.42
person-6,00000200.jpg,1,person,366.46,70.21,555.3,531.3
person-6,00000201.jpg,1,person,365.11,71.89,548.25,535.46
person-6,00000202.jpg,1,person,366.21,69.06,551.67,537.03
person-6,00000203.jpg,1,person,364.24,74.37,543.35,540.71
person-6,00000204.jpg,1,person,360.67,79.6,534.41,547.12
